date,mem_util_percent,net_in,net_out,disk_io_percent,OT
299310,94,37.64,26.49,12,52
299320,95,37.64,26.49,12,48
299330,95,37.64,26.49,12,49
299370,94,37.64,26.49,11,43
299400,93,37.64,26.49,5,39
299420,95,37.64,26.49,5,45
299530,95,37.64,26.49,6,43
299600,94,37.65,26.49,9,36
299640,95,37.65,26.49,6,37
299750,95,37.65,26.49,8,42
299770,95,37.65,26.49,5,51
299850,95,37.65,26.5,8,45
299950,96,37.65,26.5,10,51
300080,92,37.66,26.5,44,50
300180,89,37.66,26.5,12,36
300410,88,37.66,26.5,5,36
300810,89,37.67,26.51,2,31
300890,90,37.67,26.51,4,26
300910,90,37.67,26.51,4,36
301090,90,37.67,26.51,3,30
301120,90,37.67,26.51,3,31
301240,89,37.68,26.52,4,38
301320,90,37.68,26.52,5,41
301340,91,37.68,26.52,5,40
301570,91,37.68,26.52,7,39
301580,90,37.68,26.52,7,38
301600,90,37.68,26.52,7,35
301690,93,37.68,26.52,5,50
301850,94,37.69,26.53,4,36
301910,93,37.69,26.53,4,31
302090,93,37.69,26.53,4,35
302220,91,37.69,26.53,4,24
302250,91,37.69,26.53,4,25
302410,93,37.69,26.53,4,47
302510,96,37.69,26.53,4,36
302580,92,37.7,26.53,2,26
302590,93,37.7,26.53,2,29
302660,95,37.7,26.54,6,36
302740,93,37.7,26.54,4,34
303000,95,37.7,26.54,3,41
303060,95,37.7,26.54,5,33
303210,95,37.7,26.54,6,41
303240,95,37.7,26.54,4,40
303250,95,37.7,26.54,4,38
303300,94,37.7,26.54,2,34
303320,95,37.71,26.54,2,40
303420,95,37.71,26.54,4,38
303450,95,37.71,26.54,4,34
303470,95,37.71,26.54,4,34
303540,94,37.71,26.54,4,27
303640,93,37.71,26.54,3,34
303660,93,37.71,26.54,5,29
303810,92,37.71,26.54,6,38
303840,94,37.71,26.54,10,43
303950,93,37.71,26.55,9,27
304200,94,37.72,26.55,4,30
304210,94,37.72,26.55,4,30
304320,94,37.72,26.55,7,32
304340,95,37.72,26.55,7,55
304390,95,37.72,26.55,3,52
304550,97,37.72,26.55,3,59
304580,95,37.72,26.55,8,54
304660,92,37.72,26.55,17,48
304670,92,37.72,26.55,17,48
304880,93,37.73,26.56,6,36
304930,94,37.73,26.56,5,23
304980,96,37.73,26.56,11,44
305080,96,37.73,26.56,9,27
305090,96,37.73,26.56,9,27
305130,96,37.73,26.56,9,34
305180,95,37.73,26.56,3,26
305320,95,37.73,26.56,1,33
305350,96,37.73,26.56,3,41
305460,97,37.73,26.56,3,46
305510,95,37.73,26.56,3,39
305570,96,37.74,26.56,3,43
305600,96,37.74,26.56,3,39
305620,97,37.74,26.56,3,38
305630,97,37.74,26.56,3,37
305640,97,37.74,26.56,2,39
305790,96,37.74,26.56,2,37
305890,96,37.74,26.57,3,39
305950,97,37.74,26.57,3,44
305980,97,37.74,26.57,3,40
305990,97,37.74,26.57,3,37
306030,96,37.74,26.57,1,33
306100,93,37.74,26.57,3,27
306170,94,37.74,26.57,2,26
306310,93,37.74,26.57,3,34
306470,93,37.75,26.57,3,29
306580,96,37.75,26.57,3,37
306770,97,37.75,26.58,2,41
306820,97,37.75,26.58,4,33
306850,97,37.75,26.58,7,34
306870,96,37.75,26.58,7,43
306900,97,37.75,26.58,5,43
306910,97,37.75,26.58,5,45
307030,95,37.76,26.58,3,30
307070,95,37.76,26.58,3,35
307150,95,37.76,26.58,4,34
307230,95,37.76,26.58,2,32
307340,93,37.76,26.58,8,40
307390,92,37.76,26.58,4,31
307430,91,37.76,26.58,4,38
307520,92,37.76,26.58,2,35
307530,92,37.76,26.58,2,36
307670,93,37.77,26.59,6,31
307750,91,37.77,26.59,3,26
307760,91,37.77,26.59,3,29
307890,92,37.77,26.59,3,32
307920,92,37.77,26.59,3,27
308200,93,37.77,26.59,3,36
308320,94,37.77,26.59,7,37
308410,95,37.78,26.59,3,38
308420,96,37.78,26.59,3,37
308430,96,37.78,26.59,3,39
308460,92,37.78,26.59,4,37
308500,92,37.78,26.59,4,31
308520,92,37.78,26.59,6,36
308550,93,37.78,26.59,6,35
308560,93,37.78,26.59,6,33
308580,92,37.78,26.59,5,32
308610,93,37.78,26.59,5,30
308700,93,37.78,26.59,4,29
308860,94,37.78,26.6,5,37
308900,95,37.78,26.6,5,33
308930,96,37.78,26.6,5,37
308960,97,37.78,26.6,3,39
309010,97,37.79,26.6,8,43
309030,98,37.79,26.6,8,47
309040,97,37.79,26.6,8,49
309080,97,37.79,26.6,6,48
309240,93,37.79,26.6,8,51
309310,94,37.79,26.6,5,47
309400,93,37.79,26.6,5,43
309460,93,37.8,26.6,4,42
309590,93,37.8,26.6,7,36
309660,94,37.8,26.6,9,39
309670,94,37.8,26.6,9,42
309850,94,37.8,26.61,7,60
309860,94,37.8,26.61,7,58
309870,94,37.8,26.61,7,57
310000,97,37.81,26.61,8,50
310110,95,37.81,26.61,7,40
310250,95,37.81,26.61,6,41
310450,93,37.81,26.62,9,38
310480,93,37.81,26.62,9,41
310580,95,37.82,26.62,7,43
310610,96,37.82,26.62,7,42
310800,97,37.82,26.62,11,42
310830,97,37.82,26.62,11,44
310950,91,37.82,26.62,8,36
311000,90,37.82,26.62,6,29
311020,90,37.82,26.62,6,28
311090,90,37.82,26.62,7,30
311150,89,37.83,26.62,9,31
311180,90,37.83,26.63,6,36
311260,90,37.83,26.63,7,31
311370,90,37.83,26.63,8,30
311450,91,37.83,26.63,7,58
311460,91,37.83,26.63,8,58
311470,91,37.83,26.63,8,53
311500,91,37.83,26.63,8,49
311570,91,37.83,26.63,6,33
311710,93,37.84,26.63,2,37
311730,93,37.84,26.63,2,31
311750,93,37.84,26.63,2,45
311820,94,37.84,26.63,6,35
311900,94,37.84,26.63,8,36
311930,94,37.84,26.63,8,36
311990,94,37.84,26.63,7,37
312080,94,37.84,26.63,5,33
312140,94,37.85,26.64,3,32
312300,94,37.85,26.64,4,28
312330,95,37.85,26.64,4,34
312370,95,37.85,26.64,8,32
312490,95,37.85,26.64,3,30
312530,95,37.85,26.64,3,28
312760,96,37.86,26.64,11,32
312790,96,37.86,26.64,6,33
312970,96,37.86,26.64,5,29
313020,95,37.86,26.64,7,33
313170,92,37.86,26.64,5,37
313250,93,37.87,26.64,6,45
313280,93,37.87,26.64,6,45
313300,93,37.87,26.64,6,46
313320,91,37.87,26.64,7,42
313330,91,37.87,26.64,7,36
313420,91,37.87,26.65,8,30
313540,91,37.87,26.65,6,33
313560,92,37.87,26.65,5,34
313580,92,37.87,26.65,5,27
313690,90,37.87,26.65,7,28
313720,90,37.87,26.65,7,27
313740,90,37.87,26.65,6,27
313800,91,37.87,26.65,11,38
313950,92,37.88,26.65,14,26
313970,92,37.88,26.65,14,27
314310,91,37.88,26.65,4,27
314320,91,37.88,26.65,4,32
314420,92,37.88,26.66,9,30
314630,92,37.88,26.66,8,28
314800,91,37.89,26.66,6,34
314830,90,37.89,26.66,5,29
315120,94,37.89,26.66,5,30
315180,94,37.89,26.66,3,38
315490,91,37.9,26.67,7,23
315650,91,37.9,26.67,3,20
315660,91,37.9,26.67,4,19
315880,94,37.9,26.67,6,29
315920,94,37.9,26.67,6,31
315950,94,37.9,26.67,6,32
316040,93,37.91,26.67,10,27
316070,92,37.91,26.67,10,23
316100,92,37.91,26.67,4,21
316560,94,37.91,26.68,2,24
316730,96,37.91,26.68,3,31
316790,95,37.92,26.68,3,31
316930,95,37.92,26.68,21,30
317120,93,37.92,26.68,5,31
317240,94,37.92,26.69,8,41
317260,93,37.92,26.69,8,43
317300,93,37.92,26.69,8,36
317420,95,37.93,26.69,12,30
317510,94,37.93,26.69,11,33
317590,94,37.93,26.69,5,27
317600,94,37.93,26.69,5,27
317610,94,37.93,26.69,5,28
317640,94,37.93,26.69,5,26
317790,95,37.93,26.7,6,31
317950,95,37.94,26.7,3,25
318020,96,37.94,26.7,3,28
318140,97,37.94,26.7,3,36
318170,96,37.94,26.7,3,35
318200,96,37.94,26.7,7,31
318310,97,37.95,26.71,7,44
318360,97,37.95,26.71,5,42
318370,96,37.95,26.71,5,40
318660,93,37.95,26.71,10,40
318670,92,37.95,26.71,10,33
318700,93,37.95,26.71,10,42
318710,93,37.95,26.71,10,31
318750,92,37.95,26.71,12,28
318900,94,37.96,26.72,5,31
318960,92,37.96,26.72,5,30
318990,94,37.96,26.72,5,41
319000,93,37.96,26.72,5,31
319060,92,37.96,26.72,6,25
319070,92,37.96,26.72,6,28
319190,93,37.96,26.72,4,31
319330,93,37.96,26.72,9,36
319450,91,37.97,26.72,3,24
319560,92,37.97,26.72,4,32
319640,92,37.97,26.73,3,27
319670,91,37.97,26.73,3,25
319810,94,37.97,26.73,4,40
319860,94,37.97,26.73,3,32
319950,94,37.98,26.73,5,27
320080,95,37.98,26.73,4,32
320120,96,37.98,26.73,4,31
320140,95,37.98,26.73,4,28
320180,96,37.98,26.73,4,35
320310,93,37.98,26.73,5,25
320340,92,37.98,26.74,4,21
320490,93,37.98,26.74,3,23
320500,94,37.98,26.74,3,25
320630,94,37.99,26.74,4,31
320770,95,37.99,26.74,6,41
320780,96,37.99,26.74,6,40
320790,97,37.99,26.74,6,42
320840,95,37.99,26.74,9,32
320920,95,37.99,26.75,6,30
321240,92,38,26.75,3,21
321250,91,38,26.75,3,17
321380,93,38,26.75,6,34
321440,94,38,26.75,5,35
321520,96,38,26.75,3,38
321560,97,38,26.75,3,33
321600,97,38,26.75,3,31
321670,97,38,26.75,3,33
321750,95,38.01,26.75,4,31
321770,94,38.01,26.76,4,28
321810,92,38.01,26.76,3,27
322090,92,38.01,26.76,2,26
322140,93,38.01,26.76,2,26
322150,92,38.01,26.76,2,26
322220,94,38.01,26.76,5,31
322340,92,38.01,26.76,4,27
322370,90,38.02,26.76,4,26
322400,90,38.02,26.76,7,20
322510,91,38.02,26.76,5,37
322520,93,38.02,26.76,5,50
322540,91,38.02,26.76,5,48
322730,90,38.02,26.77,7,23
322800,91,38.02,26.77,4,19
322810,91,38.02,26.77,4,23
322900,90,38.02,26.77,3,21
323020,91,38.03,26.77,4,31
323290,91,38.03,26.77,4,16
323410,90,38.03,26.77,4,15
323580,90,38.04,26.78,2,16
323660,90,38.04,26.78,1,15
323680,90,38.04,26.78,1,16
323770,91,38.04,26.78,3,18
323810,90,38.04,26.78,3,14
323900,93,38.04,26.78,4,24
324230,95,38.04,26.78,6,24
324280,94,38.04,26.78,3,24
324360,93,38.04,26.78,6,31
324640,95,38.05,26.79,4,28
324700,95,38.05,26.79,5,28
324760,95,38.05,26.79,3,39
324900,95,38.05,26.79,4,33
325050,95,38.05,26.79,4,36
325130,95,38.06,26.79,4,32
325140,95,38.06,26.79,5,30
325150,95,38.06,26.79,5,31
325160,95,38.06,26.79,5,32
325240,95,38.06,26.79,4,25
325370,96,38.06,26.79,3,27
325590,96,38.06,26.8,3,25
325610,96,38.06,26.8,3,24
325650,96,38.06,26.8,4,31
326050,96,38.07,26.8,2,25
326280,96,38.07,26.8,2,30
326320,95,38.07,26.8,2,28
326410,95,38.07,26.81,5,23
326530,96,38.07,26.81,3,28
326550,97,38.07,26.81,3,28
326590,96,38.07,26.81,5,28
326670,96,38.08,26.81,6,23
326720,96,38.08,26.81,3,29
326750,96,38.08,26.81,3,26
326930,94,38.08,26.81,3,19
326940,94,38.08,26.81,4,22
327080,93,38.08,26.81,3,25
327110,93,38.08,26.81,3,20
327200,94,38.08,26.82,4,25
327340,97,38.08,26.82,5,31
327370,97,38.08,26.82,6,32
327560,94,38.09,26.82,5,28
327620,94,38.09,26.82,4,25
327650,95,38.09,26.82,4,29
327820,94,38.09,26.82,6,29
327850,95,38.09,26.82,3,32
327860,95,38.09,26.82,3,32
327890,94,38.09,26.82,3,28
328020,94,38.09,26.82,4,24
328330,92,38.1,26.83,3,19
328350,92,38.1,26.83,3,22
328400,91,38.1,26.83,3,19
328410,91,38.1,26.83,3,20
328420,91,38.1,26.83,3,19
328440,91,38.1,26.83,3,22
328510,93,38.1,26.83,5,46
328540,94,38.1,26.83,5,39
328670,93,38.1,26.83,2,24
328690,93,38.1,26.83,2,27
328750,94,38.1,26.83,4,29
328850,93,38.1,26.83,4,23
328930,91,38.11,26.84,2,19
329020,90,38.11,26.84,1,18
329180,93,38.11,26.84,2,25
329340,93,38.11,26.84,2,24
329550,94,38.11,26.84,5,26
329560,94,38.11,26.84,5,24
329670,94,38.12,26.84,3,27
329830,94,38.12,26.85,4,42
329850,94,38.12,26.85,4,33
329860,94,38.12,26.85,4,37
330120,92,38.12,26.85,5,19
330200,93,38.13,26.85,2,21
330280,92,38.13,26.85,1,17
330350,94,38.13,26.85,3,43
330420,94,38.13,26.85,4,39
330500,95,38.13,26.85,2,30
330640,97,38.13,26.85,4,33
330680,96,38.13,26.85,3,25
330850,96,38.13,26.86,4,29
330940,96,38.14,26.86,8,32
331010,97,38.14,26.86,3,30
331020,96,38.14,26.86,5,27
331120,95,38.14,26.86,4,24
331130,95,38.14,26.86,4,22
331270,95,38.14,26.86,2,25
331300,94,38.14,26.86,2,26
331390,94,38.14,26.86,3,22
331410,94,38.14,26.86,3,23
331630,95,38.15,26.86,3,27
331700,95,38.15,26.86,4,30
331710,95,38.15,26.86,4,27
331740,95,38.15,26.87,3,28
332000,94,38.15,26.87,3,22
332160,95,38.15,26.87,4,41
332260,95,38.16,26.87,5,33
332310,94,38.16,26.87,6,24
332320,94,38.16,26.87,6,24
332460,94,38.16,26.87,4,23
332500,94,38.16,26.87,4,22
332640,93,38.16,26.88,3,18
332720,93,38.16,26.88,4,17
332870,93,38.16,26.88,4,17
332930,93,38.16,26.88,3,13
333050,95,38.17,26.88,2,22
333100,95,38.17,26.88,2,21
333160,94,38.17,26.88,4,20
333170,94,38.17,26.88,4,18
333360,93,38.17,26.88,4,27
333460,94,38.17,26.88,2,16
333470,94,38.17,26.88,2,16
333510,94,38.17,26.88,2,19
333640,95,38.17,26.88,2,29
333670,94,38.17,26.88,3,19
333700,94,38.17,26.88,3,36
333730,94,38.17,26.88,2,20
333750,95,38.17,26.88,2,20
333780,96,38.17,26.88,4,25
333790,96,38.17,26.88,4,21
334090,95,38.18,26.89,4,39
334120,95,38.18,26.89,4,18
334150,95,38.18,26.89,4,35
334210,95,38.18,26.89,3,20
334320,93,38.18,26.89,3,16
334430,94,38.18,26.89,2,19
334460,95,38.18,26.89,4,21
334650,97,38.19,26.89,2,55
334660,96,38.19,26.89,2,62
334930,93,38.19,26.89,3,28
334990,93,38.19,26.89,4,29
335240,96,38.2,26.9,5,26
335400,92,38.2,26.9,3,21
335410,92,38.2,26.9,3,21
335610,93,38.2,26.9,8,23
335650,93,38.2,26.9,4,52
335660,92,38.2,26.9,4,29
335690,92,38.2,26.9,4,31
335950,94,38.21,26.9,9,33
336090,94,38.21,26.91,2,31
336170,93,38.21,26.91,5,23
336210,93,38.21,26.91,10,23
336360,92,38.21,26.91,18,15
336410,92,38.21,26.91,18,21
336420,93,38.21,26.91,3,42
336430,93,38.21,26.91,3,39
336710,93,38.22,26.91,5,27
336720,92,38.22,26.91,8,26
336740,92,38.22,26.91,8,27
336790,93,38.22,26.91,3,17
336990,94,38.22,26.91,3,27
337110,93,38.23,26.92,6,24
337140,93,38.23,26.92,3,19
337200,94,38.23,26.92,3,15
337320,96,38.23,26.92,4,27
337380,95,38.23,26.92,7,17
337410,96,38.23,26.92,7,26
337540,96,38.23,26.92,3,34
337940,97,38.24,26.92,5,44
338270,96,38.25,26.92,4,29
338300,95,38.25,26.92,3,19
338320,95,38.25,26.92,3,40
338360,96,38.25,26.92,4,22
338370,96,38.25,26.92,4,21
338860,90,38.26,26.93,8,21
338950,90,38.26,26.93,6,17
338970,90,38.26,26.93,6,17
339060,88,38.26,26.93,2,21
339070,87,38.26,26.93,2,22
339110,87,38.26,26.93,2,24
339120,88,38.26,26.93,4,39
339260,88,38.26,26.93,6,15
339290,88,38.27,26.93,6,14
339320,87,38.27,26.93,5,10
339360,88,38.27,26.93,2,21
339470,88,38.27,26.94,6,15
339510,88,38.27,26.94,3,40
339810,90,38.27,26.94,3,25
339900,89,38.27,26.94,4,21
339990,89,38.28,26.94,3,19
340070,90,38.28,26.94,2,22
340140,91,38.28,26.94,3,28
340250,88,38.28,26.94,3,24
340530,90,38.29,26.95,1,26
340570,91,38.29,26.95,3,20
340600,90,38.29,26.95,3,17
340620,90,38.29,26.95,2,20
340640,90,38.29,26.95,2,29
340670,89,38.29,26.95,2,16
340680,89,38.29,26.95,2,15
340710,90,38.29,26.95,2,42
340750,91,38.29,26.95,3,23
340870,92,38.29,26.95,2,29
340930,92,38.29,26.95,4,25
340970,91,38.29,26.95,4,16
341290,91,38.3,26.95,1,25
341350,90,38.3,26.95,3,29
341470,91,38.3,26.96,2,21
341490,91,38.3,26.96,2,24
341550,92,38.3,26.96,2,24
341640,93,38.3,26.96,3,19
341670,92,38.3,26.96,3,22
341710,91,38.3,26.96,6,17
341750,92,38.3,26.96,6,38
341860,94,38.3,26.96,6,38
341930,94,38.3,26.96,2,31
342120,95,38.31,26.96,6,30
342180,96,38.31,26.96,5,27
342190,94,38.31,26.96,5,27
342250,94,38.31,26.96,6,23
342290,94,38.31,26.96,6,20
342300,93,38.31,26.96,4,25
342330,91,38.31,26.96,4,12
342390,92,38.31,26.96,4,37
342420,93,38.31,26.96,5,25
342500,94,38.31,26.97,6,36
342510,94,38.32,26.97,6,22
342960,95,38.33,26.97,2,21
343010,94,38.33,26.97,2,37
343020,94,38.33,26.97,8,29
343130,94,38.33,26.98,3,25
343180,94,38.33,26.98,3,34
343230,94,38.33,26.98,1,37
343370,95,38.34,26.98,4,30
343390,95,38.34,26.98,4,21
343430,95,38.34,26.98,4,26
343570,94,38.34,26.98,9,16
343730,95,38.34,26.99,2,44
343860,93,38.35,26.99,6,42
343900,95,38.35,26.99,6,37
343910,95,38.35,26.99,6,31
343960,93,38.35,26.99,6,34
344180,92,38.35,26.99,3,15
344200,92,38.35,26.99,3,20
344480,96,38.36,27,2,43
344530,96,38.36,27,7,21
344610,96,38.36,27,4,23
344700,93,38.36,27,5,19
344710,93,38.36,27,5,16
344770,94,38.36,27,3,16
344930,93,38.37,27,4,18
345070,94,38.37,27,1,25
345170,94,38.37,27.01,2,18
345210,94,38.37,27.01,5,23
345230,94,38.37,27.01,5,26
345300,94,38.37,27.01,6,37
345320,95,38.37,27.01,6,26
345460,96,38.38,27.01,2,19
345520,94,38.38,27.01,2,19
345640,94,38.38,27.01,6,26
345680,95,38.38,27.01,2,23
345740,95,38.38,27.01,5,20
345860,97,38.38,27.01,7,40
345870,96,38.38,27.01,7,26
345900,96,38.38,27.01,4,25
345980,96,38.38,27.01,4,23
346060,97,38.38,27.02,4,36
346110,97,38.38,27.02,6,31
346140,95,38.38,27.02,5,30
346210,95,38.38,27.02,4,36
346250,93,38.39,27.02,4,30
346280,91,38.39,27.02,3,48
346400,94,38.39,27.02,7,28
346450,93,38.39,27.02,6,49
346530,95,38.39,27.02,5,28
346550,95,38.39,27.02,5,46
346580,95,38.39,27.02,5,49
346600,95,38.39,27.02,5,31
346670,96,38.39,27.03,5,31
346690,97,38.39,27.03,5,37
346770,97,38.4,27.03,7,67
346850,93,38.4,27.03,18,48
347000,92,38.4,27.03,14,44
347100,88,38.4,27.03,10,40
347110,88,38.4,27.03,10,36
347220,90,38.41,27.04,6,36
347250,90,38.41,27.04,6,37
347350,92,38.41,27.04,8,35
347400,92,38.41,27.04,6,35
347410,92,38.41,27.04,6,39
347590,95,38.41,27.04,7,34
347690,93,38.42,27.05,4,49
347760,93,38.42,27.05,9,33
347850,91,38.42,27.05,4,38
348020,91,38.42,27.05,8,25
348170,88,38.42,27.05,4,24
348200,88,38.42,27.05,5,24
348500,93,38.43,27.06,4,35
348630,92,38.43,27.06,7,36
348760,90,38.43,27.06,3,28
348870,89,38.44,27.06,5,26
348880,88,38.44,27.06,5,24
349010,88,38.44,27.06,2,43
349040,88,38.44,27.06,6,28
349210,90,38.44,27.07,6,35
349280,92,38.44,27.07,5,37
349290,92,38.44,27.07,5,39
349320,93,38.45,27.07,7,34
349380,94,38.45,27.07,7,33
349410,94,38.45,27.07,7,36
349450,95,38.45,27.07,10,36
349500,95,38.45,27.07,8,31
349560,96,38.45,27.07,5,31
349740,92,38.45,27.08,3,32
349790,91,38.45,27.08,3,29
349830,91,38.45,27.08,4,34
349870,91,38.46,27.08,2,30
349990,93,38.46,27.08,5,31
350020,92,38.46,27.08,5,30
350030,92,38.46,27.08,5,31
350050,92,38.46,27.08,8,30
350070,92,38.46,27.08,8,42
350660,88,38.47,27.09,4,33
350690,89,38.47,27.09,4,34
350890,92,38.47,27.09,3,45
350910,92,38.47,27.09,3,43
351030,90,38.47,27.09,5,31
351210,86,38.48,27.09,3,42
351250,85,38.48,27.09,3,39
351270,86,38.48,27.09,3,39
351350,87,38.48,27.09,3,26
351430,86,38.48,27.09,2,25
351510,86,38.48,27.1,2,24
351610,86,38.48,27.1,1,26
351680,85,38.48,27.1,2,25
351800,85,38.49,27.1,9,38
351870,84,38.49,27.1,7,26
351980,85,38.49,27.1,3,37
351990,86,38.49,27.1,3,48
352010,87,38.49,27.1,3,42
352230,89,38.49,27.11,5,34
352250,89,38.49,27.11,5,34
352340,89,38.49,27.11,4,28
352460,90,38.5,27.11,4,28
352540,88,38.5,27.11,4,27
352830,89,38.5,27.11,3,31
352930,90,38.5,27.11,4,35
352990,90,38.5,27.11,10,32
353070,91,38.51,27.11,11,33
353270,89,38.51,27.12,6,17
353310,89,38.51,27.12,1,25
353430,91,38.51,27.12,3,26
353500,88,38.51,27.12,2,26
353650,87,38.51,27.12,2,23
353660,88,38.51,27.12,2,23
353790,88,38.52,27.12,3,21
353820,88,38.52,27.12,6,22
353860,88,38.52,27.12,6,22
353910,88,38.52,27.12,3,20
353940,87,38.52,27.12,3,17
354020,87,38.52,27.12,3,24
354100,89,38.52,27.12,4,30
354120,91,38.52,27.12,4,33
354190,87,38.52,27.12,9,20
354220,87,38.52,27.13,9,19
354230,87,38.52,27.13,9,17
354790,88,38.53,27.13,6,21
354840,89,38.54,27.13,3,22
355250,88,38.54,27.14,2,17
355310,88,38.54,27.14,2,16
355530,88,38.55,27.14,4,27
355560,89,38.55,27.14,4,22
355700,88,38.55,27.14,7,23
355820,90,38.55,27.14,3,20
355830,90,38.55,27.14,3,21
355890,90,38.55,27.14,2,20
356150,90,38.55,27.14,2,22
356260,92,38.56,27.14,2,27
356360,88,38.56,27.14,6,22
356700,91,38.57,27.15,5,33
356730,91,38.57,27.15,5,29
356790,93,38.57,27.15,5,34
356850,94,38.57,27.15,3,37
356870,92,38.57,27.15,3,34
357010,93,38.57,27.15,8,50
357130,94,38.58,27.15,9,44
357230,95,38.58,27.15,7,44
357380,93,38.58,27.16,19,36
357430,95,38.59,27.16,13,40
357750,96,38.59,27.16,11,35
357760,95,38.59,27.16,11,39
357830,94,38.59,27.16,15,36
357970,91,38.6,27.17,5,36
358000,90,38.6,27.17,5,33
358010,91,38.6,27.17,5,31
358020,91,38.6,27.17,3,30
358030,91,38.6,27.17,3,34
358070,93,38.6,27.17,3,37
358080,93,38.6,27.17,6,34
358150,94,38.61,27.17,6,35
358240,93,38.61,27.17,9,38
358350,92,38.61,27.17,3,34
358370,92,38.61,27.17,3,40
358410,92,38.61,27.17,6,40
358440,92,38.61,27.17,6,36
358470,92,38.62,27.17,6,47
358810,96,38.63,27.18,7,63
358830,96,38.63,27.18,7,50
358960,90,38.63,27.18,16,40
359010,88,38.64,27.18,9,33
359270,91,38.64,27.19,16,41
359480,93,38.65,27.19,9,42
359510,93,38.65,27.19,9,50
359530,94,38.65,27.19,14,49
359570,94,38.65,27.19,14,56
359660,96,38.66,27.19,13,45
359730,94,38.66,27.19,9,38
359900,93,38.66,27.2,10,42
359930,94,38.66,27.2,10,44
360020,93,38.67,27.2,11,39
360160,94,38.67,27.2,6,56
360250,94,38.68,27.2,11,57
360390,95,38.68,27.21,8,56
360820,91,38.69,27.21,10,38
361060,92,38.7,27.22,9,49
361240,90,38.7,27.22,14,39
361420,93,38.71,27.23,11,38
361490,92,38.71,27.23,8,45
361590,95,38.72,27.23,4,59
361600,94,38.72,27.23,4,62
361650,93,38.72,27.23,8,61
361670,94,38.72,27.23,8,63
361730,92,38.72,27.23,7,57
361760,94,38.72,27.24,16,51
361920,92,38.73,27.24,9,46
362010,91,38.73,27.24,14,47
362180,93,38.74,27.24,22,50
362310,94,38.74,27.25,16,46
362550,94,38.75,27.25,36,56
362650,91,38.75,27.25,14,42
362800,93,38.75,27.26,10,51
362860,92,38.75,27.26,9,49
362960,96,38.76,27.26,6,57
362990,91,38.76,27.26,6,62
363090,88,38.76,27.26,10,56
363110,90,38.76,27.26,10,57
363150,87,38.76,27.26,16,53
363260,86,38.76,27.26,8,44
363320,84,38.77,27.26,11,49
363480,82,38.77,27.27,8,44
363580,84,38.77,27.27,13,52
363600,83,38.77,27.27,10,44
363760,85,38.78,27.27,8,46
363840,85,38.78,27.27,9,50
364270,84,38.79,27.28,8,42
364470,84,38.8,27.29,14,53
364480,84,38.8,27.29,14,44
364490,85,38.8,27.29,14,44
364500,83,38.8,27.29,10,44
364570,82,38.8,27.29,9,39
364640,84,38.8,27.29,15,48
364680,83,38.8,27.29,7,45
364710,85,38.81,27.29,7,58
364770,86,38.81,27.29,4,56
364780,86,38.81,27.29,4,54
364950,85,38.81,27.29,5,43
364980,85,38.81,27.3,4,42
365070,87,38.81,27.3,5,47
365120,86,38.81,27.3,8,43
365220,89,38.82,27.3,12,54
365360,89,38.82,27.3,10,47
365370,88,38.82,27.3,10,49
365430,89,38.83,27.3,9,62
365560,90,38.83,27.3,14,54
365610,91,38.83,27.31,9,59
365740,90,38.83,27.31,12,65
365760,92,38.84,27.31,16,74
365860,95,38.84,27.31,11,79
365880,95,38.84,27.31,7,77
365930,95,38.85,27.31,7,78
366090,97,38.85,27.31,15,81
366230,97,38.86,27.32,17,81
366440,90,38.87,27.32,15,66
366480,90,38.87,27.32,18,69
366580,87,38.87,27.32,13,57
367220,89,38.89,27.33,15,56
367240,90,38.89,27.33,15,58
367300,91,38.89,27.33,14,60
367400,90,38.89,27.33,14,60
367430,90,38.9,27.34,14,60
367660,95,38.9,27.34,27,65
367740,93,38.91,27.34,23,55
367790,94,38.91,27.34,23,54
367930,85,38.91,27.35,14,44
368070,89,38.92,27.35,19,55
368150,86,38.92,27.35,16,40
368220,87,38.92,27.35,22,50
368250,91,38.92,27.35,22,65
368300,93,38.93,27.35,17,59
368310,93,38.93,27.35,17,64
368600,93,38.93,27.36,15,57
368690,91,38.94,27.36,10,51
368960,90,38.94,27.36,11,51
369000,91,38.94,27.36,14,84
369080,93,38.95,27.37,10,62
369140,92,38.95,27.37,21,71
369230,91,38.95,27.37,13,77
369270,94,38.95,27.37,11,88
369570,94,38.96,27.38,11,72
369610,94,38.96,27.38,17,73
369630,95,38.96,27.38,17,77
369650,95,38.96,27.38,17,77
369740,96,38.97,27.38,18,68
369760,94,38.97,27.38,18,64
369790,94,38.97,27.38,28,62
369860,94,38.97,27.38,15,61
369900,94,38.97,27.38,10,59
369940,93,38.97,27.38,10,60
369980,94,38.97,27.38,22,58
370040,92,38.97,27.39,12,56
370060,92,38.97,27.39,12,59
370110,92,38.98,27.39,15,51
370140,92,38.98,27.39,19,57
370160,93,38.98,27.39,19,56
370170,92,38.98,27.39,19,56
370230,93,38.98,27.39,14,65
370240,93,38.98,27.39,14,60
370250,92,38.98,27.39,14,66
370270,91,38.98,27.39,13,59
370620,96,38.99,27.4,19,56
370930,97,39,27.4,12,70
371000,95,39,27.4,11,56
371070,94,39,27.4,11,53
371130,90,39.01,27.41,16,53
371260,92,39.01,27.41,20,56
371350,91,39.01,27.41,13,48
